originconversationid,origindialogueid,destinationconversationid,destinationdialogueid,isConnector,priority
1299,42,1299,104,0,2
1299,42,1299,182,0,2
1299,42,1299,43,0,2
1299,42,1299,44,0,2
1299,42,1299,46,0,2
1299,43,1299,113,0,2
1299,44,1299,250,0,2
1299,45,1299,48,0,2
1299,46,1299,376,0,2
1299,47,1299,384,0,2
1299,48,1299,50,0,2
1299,49,1299,55,0,2
1299,50,1299,51,0,2
1299,50,1299,52,0,2
1299,51,1299,53,0,2
1299,52,1299,54,0,2
1299,53,1299,49,0,2
1299,54,1299,49,0,2
1299,55,1299,56,0,2
1299,55,1299,57,0,2
1299,56,1299,58,0,2
1299,57,1299,64,0,2
1299,58,1299,59,0,2
1299,59,1299,60,0,2
1299,59,1299,61,0,2
1299,60,1299,62,0,2
1299,61,1299,97,0,2
1299,62,1299,63,0,2
1299,63,1299,57,0,2
1299,64,1299,103,0,2
1299,65,1299,67,0,2
1299,66,1299,86,0,2
1299,67,1299,71,0,2
1299,68,1299,69,0,2
1299,68,1299,70,0,2
1299,69,1299,74,0,2
1299,70,1299,96,0,2
1299,71,1299,72,0,2
1299,71,1299,73,0,2
1299,72,1299,68,0,2
1299,73,1299,508,0,2
1299,74,1299,75,0,2
1299,75,1299,289,0,2
1299,76,1299,77,0,2
1299,76,1299,78,0,2
1299,76,1299,79,0,2
1299,76,1299,94,0,2
1299,76,1299,99,0,2
1299,77,1299,80,0,2
1299,78,1299,92,0,2
1299,79,1299,93,0,2
1299,80,1299,82,0,2
1299,81,1299,98,0,2
1299,82,1299,83,0,2
1299,82,1299,84,0,2
1299,83,1299,81,0,2
1299,84,1299,85,0,2
1299,85,1299,98,0,2
1299,86,1299,87,0,2
1299,87,1299,88,0,2
1299,87,1299,89,0,2
1299,88,1299,90,0,2
1299,89,1299,101,0,2
1299,90,1299,91,0,2
1299,91,1299,536,0,2
1299,92,1299,82,0,2
1299,93,1299,98,0,2
1299,94,1299,95,0,2
1299,95,1299,98,0,2
1299,96,1299,75,0,2
1299,97,1299,57,0,2
1299,98,1299,76,0,2
1299,99,1299,100,0,2
1299,100,1299,110,0,2
1299,101,1299,91,0,2
1299,102,1299,297,0,2
1299,103,1299,65,0,2
1299,103,1299,66,0,2
1299,104,1299,114,0,2
1299,105,1299,106,0,2
1299,105,1299,107,0,2
1299,106,1299,290,0,2
1299,107,1299,536,0,2
1299,108,1299,76,0,2
1299,109,1299,130,0,2
1299,110,1299,119,0,2
1299,111,1299,503,0,2
1299,112,1299,42,0,2
1299,113,1299,326,0,2
1299,114,1299,115,0,2
1299,114,1299,116,0,2
1299,115,1299,117,0,2
1299,116,1299,118,0,2
1299,117,1299,133,0,2
1299,118,1299,188,0,2
1299,118,1299,183,0,2
1299,118,1299,517,0,2
1299,118,1299,184,0,2
1299,119,1299,120,0,2
1299,119,1299,121,0,2
1299,120,1299,109,0,2
1299,121,1299,298,0,2
1299,122,1299,145,0,2
1299,123,1299,134,0,2
1299,124,1299,142,0,2
1299,125,1299,137,0,2
1299,126,1299,127,0,2
1299,127,1299,128,0,2
1299,128,1299,129,0,2
1299,129,1299,143,0,2
1299,130,1299,294,0,2
1299,131,1299,132,0,2
1299,132,1299,112,0,2
1299,133,1299,123,0,2
1299,133,1299,125,0,2
1299,133,1299,126,0,2
1299,133,1299,144,0,2
1299,134,1299,135,0,2
1299,134,1299,136,0,2
1299,135,1299,140,0,2
1299,136,1299,122,0,2
1299,137,1299,138,0,2
1299,137,1299,139,0,2
1299,138,1299,124,0,2
1299,139,1299,141,0,2
1299,140,1299,145,0,2
1299,141,1299,142,0,2
1299,142,1299,133,0,2
1299,143,1299,540,0,2
1299,144,1299,127,0,2
1299,145,1299,156,0,2
1299,146,1299,147,0,2
1299,146,1299,148,0,2
1299,147,1299,149,0,2
1299,148,1299,513,0,2
1299,149,1299,150,0,2
1299,150,1299,164,0,2
1299,151,1299,155,0,2
1299,152,1299,153,0,2
1299,152,1299,154,0,2
1299,153,1299,243,0,2
1299,154,1299,236,0,2
1299,155,1299,312,0,2
1299,156,1299,157,0,2
1299,156,1299,158,0,2
1299,157,1299,159,0,2
1299,158,1299,160,0,2
1299,159,1299,161,0,2
1299,160,1299,161,0,2
1299,161,1299,163,0,2
1299,162,1299,133,0,2
1299,163,1299,162,0,2
1299,164,1299,166,0,2
1299,165,1299,171,0,2
1299,166,1299,167,0,2
1299,166,1299,168,0,2
1299,167,1299,165,0,2
1299,168,1299,169,0,2
1299,169,1299,171,0,2
1299,170,1299,174,0,2
1299,171,1299,172,0,2
1299,171,1299,173,0,2
1299,172,1299,170,0,2
1299,173,1299,179,0,2
1299,174,1299,175,0,2
1299,175,1299,176,0,2
1299,175,1299,177,0,2
1299,176,1299,178,0,2
1299,177,1299,152,0,2
1299,178,1299,152,0,2
1299,179,1299,174,0,2
1299,180,1299,166,0,2
1299,181,1299,180,0,2
1299,182,1299,185,0,2
1299,183,1299,185,0,2
1299,184,1299,185,0,2
1299,185,1299,190,0,2
1299,186,1299,187,0,2
1299,187,1299,237,0,2
1299,188,1299,185,0,2
1299,189,1299,190,0,2
1299,190,1299,191,0,2
1299,190,1299,192,0,2
1299,191,1299,202,0,2
1299,192,1299,518,0,2
1299,193,1299,194,0,2
1299,194,1299,541,0,2
1299,195,1299,129,0,2
1299,196,1299,197,0,2
1299,197,1299,208,0,2
1299,198,1299,42,0,2
1299,199,1299,200,0,2
1299,200,1299,201,0,2
1299,201,1299,198,0,2
1299,202,1299,203,0,2
1299,202,1299,204,0,2
1299,203,1299,193,0,2
1299,204,1299,186,0,2
1299,204,1299,199,0,2
1299,205,1299,206,0,2
1299,205,1299,207,0,2
1299,206,1299,209,0,2
1299,206,1299,210,0,2
1299,207,1299,198,0,2
1299,208,1299,205,0,2
1299,209,1299,214,0,2
1299,210,1299,223,0,2
1299,211,1299,212,0,2
1299,211,1299,213,0,2
1299,212,1299,230,0,2
1299,213,1299,217,0,2
1299,214,1299,215,0,2
1299,214,1299,216,0,2
1299,215,1299,229,0,2
1299,216,1299,211,0,2
1299,217,1299,218,0,2
1299,217,1299,219,0,2
1299,218,1299,231,0,2
1299,219,1299,235,0,2
1299,220,1299,221,0,2
1299,220,1299,222,0,2
1299,221,1299,232,0,2
1299,222,1299,226,0,2
1299,223,1299,224,0,2
1299,223,1299,225,0,2
1299,224,1299,233,0,2
1299,225,1299,220,0,2
1299,226,1299,227,0,2
1299,226,1299,228,0,2
1299,227,1299,234,0,2
1299,228,1299,235,0,2
1299,229,1299,235,0,2
1299,230,1299,235,0,2
1299,231,1299,235,0,2
1299,232,1299,235,0,2
1299,233,1299,235,0,2
1299,234,1299,235,0,2
1299,235,1299,42,0,2
1299,236,1299,42,0,2
1299,237,1299,196,0,2
1299,238,1299,239,0,2
1299,238,1299,240,0,2
1299,239,1299,528,0,2
1299,240,1299,545,0,2
1299,241,1299,258,0,2
1299,242,1299,273,0,2
1299,243,1299,244,0,2
1299,243,1299,245,0,2
1299,244,1299,151,0,2
1299,245,1299,246,0,2
1299,245,1299,247,0,2
1299,246,1299,155,0,2
1299,247,1299,248,0,2
1299,248,1299,249,0,2
1299,249,1299,236,0,2
1299,250,1299,257,0,2
1299,251,1299,264,0,2
1299,252,1299,254,0,2
1299,253,1299,314,0,2
1299,254,1299,276,0,2
1299,255,1299,238,0,2
1299,256,1299,265,0,2
1299,257,1299,255,0,2
1299,258,1299,544,0,2
1299,259,1299,260,0,2
1299,260,1299,261,0,2
1299,261,1299,251,0,2
1299,262,1299,263,0,2
1299,263,1299,241,0,2
1299,263,1299,242,0,2
1299,264,1299,253,0,2
1299,264,1299,266,0,2
1299,264,1299,256,0,2
1299,264,1299,252,0,2
1299,265,1299,288,0,2
1299,266,1299,314,0,2
1299,267,1299,276,0,2
1299,268,1299,272,0,2
1299,269,1299,272,0,2
1299,270,1299,314,0,2
1299,271,1299,267,0,2
1299,272,1299,317,0,2
1299,273,1299,274,0,2
1299,274,1299,275,0,2
1299,275,1299,42,0,2
1299,276,1299,277,0,2
1299,276,1299,278,0,2
1299,277,1299,280,0,2
1299,278,1299,285,0,2
1299,279,1299,284,0,2
1299,280,1299,281,0,2
1299,280,1299,282,0,2
1299,281,1299,283,0,2
1299,282,1299,279,0,2
1299,283,1299,284,0,2
1299,284,1299,285,0,2
1299,285,1299,42,0,2
1299,286,1299,287,0,2
1299,287,1299,368,0,2
1299,288,1299,270,0,2
1299,288,1299,271,0,2
1299,289,1299,105,0,2
1299,290,1299,291,0,2
1299,290,1299,292,0,2
1299,291,1299,293,0,2
1299,292,1299,108,0,2
1299,293,1299,76,0,2
1299,294,1299,295,0,2
1299,294,1299,296,0,2
1299,295,1299,102,0,2
1299,296,1299,297,0,2
1299,297,1299,311,0,2
1299,297,1299,308,0,2
1299,298,1299,301,0,2
1299,299,1299,111,0,2
1299,299,1299,131,0,2
1299,299,1299,305,0,2
1299,300,1299,299,0,2
1299,301,1299,302,0,2
1299,301,1299,303,0,2
1299,302,1299,300,0,2
1299,303,1299,304,0,2
1299,304,1299,299,0,2
1299,305,1299,306,0,2
1299,306,1299,112,0,2
1299,307,1299,42,0,2
1299,308,1299,310,0,2
1299,309,1299,307,0,2
1299,310,1299,307,0,2
1299,311,1299,309,0,2
1299,312,1299,236,0,2
1299,313,1299,259,0,2
1299,314,1299,315,0,2
1299,314,1299,316,0,2
1299,315,1299,268,0,2
1299,316,1299,269,0,2
1299,317,1299,276,0,2
1299,318,1299,367,0,2
1299,318,1299,319,0,2
1299,318,1299,321,0,2
1299,318,1299,320,0,2
1299,318,1299,322,0,2
1299,318,1299,344,0,2
1299,319,1299,324,0,2
1299,320,1299,323,0,2
1299,321,1299,325,0,2
1299,322,1299,343,0,2
1299,323,1299,347,0,2
1299,324,1299,338,0,2
1299,325,1299,342,0,2
1299,326,1299,327,0,2
1299,326,1299,328,0,2
1299,327,1299,329,0,2
1299,328,1299,563,0,2
1299,329,1299,330,0,2
1299,330,1299,331,0,2
1299,330,1299,332,0,2
1299,331,1299,333,0,2
1299,331,1299,334,0,2
1299,332,1299,318,0,2
1299,333,1299,336,0,2
1299,334,1299,335,0,2
1299,335,1299,318,0,2
1299,336,1299,318,0,2
1299,337,1299,549,0,2
1299,338,1299,339,0,2
1299,338,1299,340,0,2
1299,339,1299,341,0,2
1299,340,1299,349,0,2
1299,340,1299,350,0,2
1299,341,1299,337,0,2
1299,342,1299,527,0,2
1299,343,1299,347,0,2
1299,344,1299,345,0,2
1299,345,1299,346,0,2
1299,346,1299,347,0,2
1299,347,1299,42,0,2
1299,348,1299,42,0,2
1299,349,1299,351,0,2
1299,350,1299,352,0,2
1299,351,1299,549,0,2
1299,352,1299,345,0,2
1299,353,1299,354,0,2
1299,353,1299,355,0,2
1299,354,1299,357,0,2
1299,355,1299,356,0,2
1299,356,1299,357,0,2
1299,357,1299,358,0,2
1299,357,1299,362,0,2
1299,357,1299,359,0,2
1299,357,1299,360,0,2
1299,357,1299,361,0,2
1299,358,1299,364,0,2
1299,359,1299,365,0,2
1299,360,1299,365,0,2
1299,361,1299,366,0,2
1299,362,1299,363,0,2
1299,363,1299,412,0,2
1299,364,1299,388,0,2
1299,365,1299,392,0,2
1299,366,1299,413,0,2
1299,367,1299,370,0,2
1299,368,1299,369,0,2
1299,369,1299,313,0,2
1299,370,1299,319,0,2
1299,370,1299,321,0,2
1299,370,1299,320,0,2
1299,370,1299,322,0,2
1299,371,1299,385,0,2
1299,372,1299,373,0,2
1299,372,1299,374,0,2
1299,373,1299,371,0,2
1299,374,1299,386,0,2
1299,375,1299,353,0,2
1299,376,1299,377,0,2
1299,376,1299,378,0,2
1299,377,1299,47,0,2
1299,378,1299,379,0,2
1299,379,1299,380,0,2
1299,379,1299,381,0,2
1299,380,1299,47,0,2
1299,381,1299,382,0,2
1299,382,1299,383,0,2
1299,383,1299,375,0,2
1299,384,1299,372,0,2
1299,385,1299,375,0,2
1299,386,1299,387,0,2
1299,387,1299,375,0,2
1299,388,1299,389,0,2
1299,389,1299,390,0,2
1299,389,1299,391,0,2
1299,390,1299,414,0,2
1299,391,1299,448,0,2
1299,392,1299,389,0,2
1299,393,1299,394,0,2
1299,393,1299,395,0,2
1299,394,1299,396,0,2
1299,394,1299,397,0,2
1299,395,1299,459,0,2
1299,396,1299,429,0,2
1299,397,1299,398,0,2
1299,398,1299,459,0,2
1299,399,1299,400,0,2
1299,400,1299,401,0,2
1299,400,1299,402,0,2
1299,401,1299,403,0,2
1299,402,1299,564,0,2
1299,403,1299,404,0,2
1299,404,1299,464,0,2
1299,405,1299,406,0,2
1299,405,1299,407,0,2
1299,406,1299,411,0,2
1299,407,1299,408,0,2
1299,408,1299,409,0,2
1299,408,1299,410,0,2
1299,409,1299,530,0,2
1299,410,1299,473,0,2
1299,411,1299,480,0,2
1299,412,1299,389,0,2
1299,413,1299,389,0,2
1299,414,1299,415,0,2
1299,414,1299,416,0,2
1299,415,1299,420,0,2
1299,416,1299,417,0,2
1299,417,1299,418,0,2
1299,417,1299,419,0,2
1299,418,1299,421,0,2
1299,419,1299,422,0,2
1299,420,1299,393,0,2
1299,421,1299,393,0,2
1299,422,1299,393,0,2
1299,423,1299,424,0,2
1299,423,1299,425,0,2
1299,424,1299,430,0,2
1299,425,1299,426,0,2
1299,426,1299,427,0,2
1299,426,1299,428,0,2
1299,427,1299,431,0,2
1299,428,1299,432,0,2
1299,429,1299,423,0,2
1299,430,1299,459,0,2
1299,431,1299,459,0,2
1299,432,1299,459,0,2
1299,433,1299,459,0,2
1299,433,1299,458,0,2
1299,434,1299,459,0,2
1299,435,1299,436,0,2
1299,435,1299,437,0,2
1299,436,1299,433,0,2
1299,437,1299,438,0,2
1299,438,1299,439,0,2
1299,438,1299,440,0,2
1299,439,1299,442,0,2
1299,440,1299,443,0,2
1299,441,1299,435,0,2
1299,442,1299,459,0,2
1299,442,1299,458,0,2
1299,443,1299,459,0,2
1299,443,1299,458,0,2
1299,444,1299,445,0,2
1299,444,1299,446,0,2
1299,445,1299,456,0,2
1299,446,1299,457,0,2
1299,447,1299,441,0,2
1299,448,1299,449,0,2
1299,448,1299,450,0,2
1299,449,1299,451,0,2
1299,450,1299,444,0,2
1299,451,1299,453,0,2
1299,452,1299,434,0,2
1299,453,1299,454,0,2
1299,453,1299,455,0,2
1299,454,1299,447,0,2
1299,454,1299,452,0,2
1299,455,1299,459,0,2
1299,456,1299,453,0,2
1299,457,1299,453,0,2
1299,458,1299,459,0,2
1299,459,1299,460,0,2
1299,459,1299,461,0,2
1299,460,1299,399,0,2
1299,461,1299,462,0,2
1299,462,1299,400,0,2
1299,463,1299,472,0,2
1299,464,1299,465,0,2
1299,464,1299,466,0,2
1299,465,1299,463,0,2
1299,466,1299,467,0,2
1299,467,1299,468,0,2
1299,467,1299,469,0,2
1299,468,1299,470,0,2
1299,469,1299,471,0,2
1299,470,1299,472,0,2
1299,471,1299,472,0,2
1299,472,1299,498,0,2
1299,473,1299,474,0,2
1299,474,1299,475,0,2
1299,475,1299,476,0,2
1299,475,1299,477,0,2
1299,476,1299,478,0,2
1299,477,1299,479,0,2
1299,478,1299,479,0,2
1299,479,1293,87,0,2
1299,480,1299,474,0,2
1299,481,1299,482,0,2
1299,482,1299,496,0,2
1299,483,1299,484,0,2
1299,484,1299,15,0,2
1299,485,1299,488,0,2
1299,486,1299,487,0,2
1299,487,1299,16,0,2
1299,488,1299,489,0,2
1299,489,1299,490,0,2
1299,490,1299,491,0,2
1299,491,1299,492,0,2
1299,492,1299,493,0,2
1299,492,1299,494,0,2
1299,493,1299,495,0,2
1299,494,1299,16,0,2
1299,495,1299,16,0,2
1299,496,1293,87,0,2
1299,497,1293,87,0,2
1299,498,1299,499,0,2
1299,498,1299,500,0,2
1299,499,1299,501,0,2
1299,500,1299,405,0,2
1299,501,1299,502,0,2
1299,502,1293,87,0,2
1299,503,1299,131,0,2
1299,503,1299,305,0,2
1299,504,1299,505,0,2
1299,504,1299,561,0,2
1299,505,1299,506,0,2
1299,506,1299,484,0,2
1299,507,1299,506,0,2
1299,508,1299,509,0,2
1299,508,1299,510,0,2
1299,509,1299,511,0,2
1299,510,1299,512,0,2
1299,511,1299,91,0,2
1299,512,1299,91,0,2
1299,513,1299,514,0,2
1299,513,1299,515,0,2
1299,514,1299,516,0,2
1299,515,1299,181,0,2
1299,516,1299,181,0,2
1299,517,1299,189,0,2
1299,518,1299,519,0,2
1299,518,1299,520,0,2
1299,519,1299,521,0,2
1299,520,1299,186,0,2
1299,520,1299,199,0,2
1299,521,1299,522,0,2
1299,521,1299,523,0,2
1299,522,1299,524,0,2
1299,523,1299,186,0,2
1299,523,1299,199,0,2
1299,524,1299,525,0,2
1299,525,1299,542,0,2
1299,526,1299,129,0,2
1299,527,1299,42,0,2
1299,528,1299,262,0,2
1299,528,1299,241,0,2
1299,528,1299,242,0,2
1299,529,1299,262,0,2
1299,529,1299,242,0,2
1299,530,1299,480,0,2
1299,531,1299,532,0,2
1299,531,1299,533,0,2
1299,532,1299,3,0,2
1299,533,1299,11,0,2
1299,534,1299,535,0,2
1299,535,1299,496,0,2
1299,536,1299,537,0,2
1299,536,1299,538,0,2
1299,537,1299,539,0,2
1299,538,1299,76,0,2
1299,539,1299,76,0,2
1299,540,1299,146,0,2
1299,541,1299,195,0,2
1299,542,1299,526,0,2
1299,543,1299,259,0,2
1299,544,1299,543,0,2
1299,545,1299,546,0,2
1299,545,1299,547,0,2
1299,546,1299,548,0,2
1299,547,1299,529,0,2
1299,548,1299,529,0,2
1299,549,1299,348,0,2
1299,550,1299,551,0,2
1299,550,1299,552,0,2
1299,551,1299,504,0,2
1299,552,1299,507,0,2
1299,552,1299,561,0,2
1299,553,1299,554,0,2
1299,553,1299,555,0,2
1299,554,1299,9,0,2
1299,555,1299,531,0,2
1299,556,1299,558,0,2
1299,557,1293,87,0,2
1299,558,1299,557,0,2
1299,559,1293,87,0,2
1299,560,1299,559,0,2
1299,561,1299,560,0,2
1299,562,1299,42,0,2
1299,563,1299,318,0,2
1299,564,1299,498,0,2
1300,0,1300,1,0,2
1300,1,1300,4,0,2
1300,1,1300,3,0,2
1300,2,1300,77,0,2
1300,3,1300,105,0,2
1300,4,1300,5,0,2
1300,4,1300,6,0,2
1300,5,1300,23,0,2
1300,6,1300,16,0,2
1300,7,1300,29,0,2
1300,8,1300,40,0,2
1300,9,1300,41,0,2
1300,10,1300,11,0,2
1300,11,1300,12,0,2
1300,12,1300,13,0,2
1300,12,1300,14,0,2
1300,13,1300,15,0,2
1300,14,1300,21,0,2
1300,15,1300,20,0,2
1300,16,1300,17,0,2
1300,16,1300,18,0,2
1300,17,1300,19,0,2
1300,18,1300,10,0,2
1300,19,1300,20,0,2
1300,20,1293,87,0,2
1300,21,1300,20,0,2
1300,22,1300,28,0,2
1300,23,1300,24,0,2
1300,23,1300,25,0,2
1300,24,1300,22,0,2
1300,25,1300,26,0,2
1300,26,1300,28,0,2
1300,27,1300,7,0,2
1300,28,1300,27,0,2
1300,29,1300,34,0,2
1300,30,1300,31,0,2
1300,30,1300,36,0,2
1300,30,1300,37,0,2
1300,30,1300,35,0,2
1300,30,1300,42,0,2
1300,30,1300,58,0,2
1300,30,1300,60,0,2
1300,31,1300,32,0,2
1300,32,1300,9,0,2
1300,33,1300,30,0,2
1300,34,1300,33,0,2
1300,35,1300,39,0,2
1300,36,1300,8,0,2
1300,37,1300,38,0,2
1300,38,1300,41,0,2
1300,39,1300,43,0,2
1300,40,1300,41,0,2
1300,41,1300,30,0,2
1300,42,1300,52,0,2
1300,43,1300,44,0,2
1300,43,1300,45,0,2
1300,44,1300,46,0,2
1300,45,1300,51,0,2
1300,46,1300,47,0,2
1300,46,1300,48,0,2
1300,47,1300,49,0,2
1300,48,1300,62,0,2
1300,49,1300,50,0,2
1300,50,1300,54,0,2
1300,51,1300,61,0,2
1300,52,1300,71,0,2
1300,53,1300,51,0,2
1300,54,1300,55,0,2
1300,54,1300,56,0,2
1300,55,1300,57,0,2
1300,56,1300,53,0,2
1300,57,1300,51,0,2
1300,58,1300,59,0,2
1300,59,1300,71,0,2
1300,60,1300,65,0,2
1300,61,1300,30,0,2
1300,62,1300,63,0,2
1300,62,1300,64,0,2
1300,63,1300,50,0,2
1300,64,1300,51,0,2
1300,65,1300,66,0,2
1300,66,1300,68,0,2
1300,67,1300,72,0,2
1300,68,1300,69,0,2
1300,68,1300,70,0,2
1300,69,1300,67,0,2
1300,70,1300,72,0,2
1300,71,1300,30,0,2
1300,72,1293,87,0,2
1300,73,1300,75,0,2
1300,74,1300,73,0,2
1300,75,1293,87,0,2
1300,76,1300,86,0,2
1300,77,1300,109,0,2
1300,78,1300,80,0,2
1300,78,1300,81,0,2
1300,79,1300,87,0,2
1300,80,1300,79,0,2
1300,81,1300,79,0,2
1300,82,1300,85,0,2
1300,83,1300,82,0,2
1300,84,1300,82,0,2
1300,85,1300,88,0,2
1300,86,1300,2,0,2
1300,86,1300,74,0,2
1300,87,1300,83,0,2
1300,87,1300,84,0,2
1300,88,1300,714,0,2
1300,88,1300,713,0,2
1300,89,1300,103,0,2
1300,89,1300,90,0,2
1300,90,1300,91,0,2
1300,91,1300,92,0,2
1300,92,1300,723,0,2
1300,93,1300,94,0,2
1300,93,1300,95,0,2
1300,93,1300,96,0,2
1300,93,1300,97,0,2
1300,93,1300,365,0,2
1300,93,1300,98,0,2
1300,93,1300,99,0,2
1300,93,1300,634,0,2
1300,93,1300,100,0,2
1300,93,1300,101,0,2
1300,94,1300,695,0,2
1300,95,1300,115,0,2
1300,96,1300,689,0,2
1300,97,1300,682,0,2
1300,98,1300,161,0,2
1300,99,1300,676,0,2
1300,100,1300,592,0,2
1300,101,1300,671,0,2
1300,102,1300,220,0,2
1300,103,1300,104,0,2
1300,104,1300,92,0,2
1300,105,1300,106,0,2
1300,106,1300,107,0,2
1300,106,1300,108,0,2
1300,107,1300,76,0,2
1300,108,1300,86,0,2
1300,109,1300,110,0,2
1300,110,1300,111,0,2
1300,111,1300,112,0,2
1300,111,1300,113,0,2
1300,112,1300,78,0,2
1300,113,1300,78,0,2
1300,114,1300,174,0,2
1300,115,1300,121,0,2
1300,115,1300,122,0,2
1300,116,1300,148,0,2
1300,116,1300,135,0,2
1300,116,1300,118,0,2
1300,116,1300,119,0,2
1300,116,1300,120,0,2
1300,117,1300,137,0,2
1300,118,1300,127,0,2
1300,119,1300,139,0,2
1300,120,1300,128,0,2
1300,121,1300,123,0,2
1300,122,1300,124,0,2
1300,123,1300,117,0,2
1300,124,1300,125,0,2
1300,125,1300,93,0,2
1300,126,1300,93,0,2
1300,127,1300,134,0,2
1300,128,1300,129,0,2
1300,128,1300,130,0,2
1300,129,1300,133,0,2
1300,130,1300,131,0,2
1300,131,1300,132,0,2
1300,132,1300,141,0,2
1300,133,1300,140,0,2
1300,134,1300,141,0,2
1300,135,1300,136,0,2
1300,136,1300,138,0,2
1300,137,1300,116,0,2
1300,138,1300,141,0,2
1300,139,1300,134,0,2
1300,140,1300,141,0,2
1300,141,1300,142,0,2
1300,142,1300,143,0,2
1300,142,1300,144,0,2
1300,143,1300,146,0,2
1300,143,1300,147,0,2
1300,144,1300,145,0,2
1300,145,1300,93,0,2
1300,146,1300,149,0,2
1300,147,1300,157,0,2
1300,148,1300,150,0,2
1300,149,1300,160,0,2
1300,149,1300,159,0,2
1300,150,1300,152,0,2
1300,151,1300,116,0,2
1300,152,1300,153,0,2
1300,152,1300,154,0,2
1300,153,1300,155,0,2
1300,154,1300,698,0,2
1300,155,1300,156,0,2
1300,156,1300,151,0,2
1300,157,1300,124,0,2
1300,158,1300,157,0,2
1300,159,1300,157,0,2
1300,160,1300,158,0,2
1300,161,1300,369,0,2
1300,162,1300,163,0,2
1300,162,1300,164,0,2
1300,163,1300,170,0,2
1300,164,1300,166,0,2
1300,165,1300,731,0,2
1300,166,1300,167,0,2
1300,166,1300,168,0,2
1300,167,1300,169,0,2
1300,168,1300,169,0,2
1300,169,1300,731,0,2
1300,170,1300,171,0,2
1300,170,1300,172,0,2
1300,171,1300,165,0,2
1300,172,1300,173,0,2
1300,173,1300,731,0,2
1300,174,1300,175,0,2
1300,174,1300,176,0,2
1300,175,1300,177,0,2
1300,176,1300,126,0,2
1300,177,1300,179,0,2
1300,178,1300,126,0,2
1300,179,1300,180,0,2
1300,179,1300,181,0,2
1300,180,1300,178,0,2
1300,181,1300,126,0,2
1300,182,1300,184,0,2
1300,182,1300,185,0,2
1300,183,1300,190,0,2
1300,184,1300,183,0,2
1300,185,1300,186,0,2
1300,186,1300,197,0,2
1300,187,1300,188,0,2
1300,188,1300,189,0,2
1300,189,1300,191,0,2
1300,190,1300,187,0,2
1300,191,1300,192,0,2
1300,191,1300,195,0,2
1300,191,1300,196,0,2
1300,191,1300,193,0,2
1300,191,1300,194,0,2
1300,192,1300,198,0,2
1300,193,1300,222,0,2
1300,194,1300,226,0,2
1300,195,1300,221,0,2
1300,196,1300,225,0,2
1300,197,1300,93,0,2
1300,198,1300,199,0,2
1300,199,1300,201,0,2
1300,200,1300,211,0,2
1300,200,1300,210,0,2
1300,200,1300,212,0,2
1300,201,1300,202,0,2
1300,201,1300,203,0,2
1300,202,1300,204,0,2
1300,203,1300,227,0,2
1300,204,1300,205,0,2
1300,205,1300,206,0,2
1300,205,1300,207,0,2
1300,206,1300,208,0,2
1300,207,1300,209,0,2
1300,208,1300,227,0,2
1300,209,1300,227,0,2
1300,210,1300,214,0,2
1300,211,1300,282,0,2
1300,212,1300,277,0,2
1300,213,1300,270,0,2
1300,214,1300,215,0,2
1300,214,1300,231,0,2
1300,215,1300,216,0,2
1300,216,1300,235,0,2
1300,217,1300,218,0,2
1300,218,1300,239,0,2
1300,219,1300,241,0,2
1300,220,1293,87,0,2
1300,221,1300,223,0,2
1300,222,1300,224,0,2
1300,223,1300,201,0,2
1300,224,1300,201,0,2
1300,225,1300,224,0,2
1300,226,1300,224,0,2
1300,227,1300,228,0,2
1300,227,1300,229,0,2
1300,228,1300,213,0,2
1300,229,1300,230,0,2
1300,230,1300,270,0,2
1300,231,1300,232,0,2
1300,232,1300,233,0,2
1300,233,1300,200,0,2
1300,234,1300,217,0,2
1300,235,1300,236,0,2
1300,235,1300,237,0,2
1300,236,1300,234,0,2
1300,237,1300,217,0,2
1300,238,1300,242,0,2
1300,239,1300,238,0,2
1300,239,1300,219,0,2
1300,239,1300,240,0,2
1300,240,1300,244,0,2
1300,241,1300,243,0,2
1300,242,1300,243,0,2
1300,243,1300,245,0,2
1300,243,1300,246,0,2
1300,243,1300,252,0,2
1300,244,1300,245,0,2
1300,244,1300,246,0,2
1300,244,1300,252,0,2
1300,245,1300,248,0,2
1300,246,1300,264,0,2
1300,247,1300,255,0,2
1300,247,1300,256,0,2
1300,248,1300,249,0,2
1300,248,1300,250,0,2
1300,249,1300,247,0,2
1300,250,1300,265,0,2
1300,251,1300,269,0,2
1300,252,1300,253,0,2
1300,253,1300,291,0,2
1300,254,1300,258,0,2
1300,255,1300,254,0,2
1300,256,1300,257,0,2
1300,257,1300,258,0,2
1300,258,1300,259,0,2
1300,259,1300,260,0,2
1300,259,1300,261,0,2
1300,260,1300,262,0,2
1300,261,1300,291,0,2
1300,262,1300,291,0,2
1300,263,1300,200,0,2
1300,264,1300,291,0,2
1300,265,1300,266,0,2
1300,265,1300,267,0,2
1300,266,1300,268,0,2
1300,267,1300,251,0,2
1300,268,1300,251,0,2
1300,269,1300,291,0,2
1300,270,1300,271,0,2
1300,270,1300,272,0,2
1300,271,1300,200,0,2
1300,272,1300,274,0,2
1300,274,1300,275,0,2
1300,274,1300,276,0,2
1300,275,1300,273,0,2
1300,276,1300,288,0,2
1300,277,1300,278,0,2
1300,278,1300,279,0,2
1300,279,1300,280,0,2
